Datum,1NP907
30/06/1962 00:00:00,75.81
10/07/1962 00:00:00,75.63
20/07/1962 00:00:00,75.83
30/07/1962 00:00:00,75.46
10/08/1962 00:00:00,75.38
20/08/1962 00:00:00,75.26
30/08/1962 00:00:00,75.1
10/09/1962 00:00:00,75.06
20/09/1962 00:00:00,75.02
30/09/1962 00:00:00,74.98
10/10/1962 00:00:00,75.11
20/10/1962 00:00:00,75.2
30/10/1962 00:00:00,75.19
10/11/1962 00:00:00,75.36
20/11/1962 00:00:00,75.54
30/11/1962 00:00:00,75.52
10/12/1962 00:00:00,75.49
20/12/1962 00:00:00,76.06
30/12/1962 00:00:00,75.56
10/01/1963 00:00:00,75.75
20/01/1963 00:00:00,76.11
30/01/1963 00:00:00,76.78
10/02/1963 00:00:00,
20/02/1963 00:00:00,78.65
28/02/1963 00:00:00,77.61
10/03/1963 00:00:00,76.93
20/03/1963 00:00:00,76.75
30/03/1963 00:00:00,76.77
10/04/1963 00:00:00,76.99
20/04/1963 00:00:00,76.97
30/04/1963 00:00:00,76.55
10/05/1963 00:00:00,76.01
20/05/1963 00:00:00,75.69
30/05/1963 00:00:00,75.63
10/06/1963 00:00:00,75.94
20/06/1963 00:00:00,75.61
30/06/1963 00:00:00,75.34
10/07/1963 00:00:00,75.02
20/07/1963 00:00:00,74.93
30/07/1963 00:00:00,74.84
10/08/1963 00:00:00,74.69
20/08/1963 00:00:00,74.6
30/08/1963 00:00:00,74.48
10/09/1963 00:00:00,74.6
20/09/1963 00:00:00,74.51
30/09/1963 00:00:00,74.45
10/10/1963 00:00:00,74.66
20/10/1963 00:00:00,74.59
30/10/1963 00:00:00,74.5
10/11/1963 00:00:00,74.51
20/11/1963 00:00:00,74.59
30/11/1963 00:00:00,74.59
10/12/1963 00:00:00,74.63
20/12/1963 00:00:00,74.94
30/12/1963 00:00:00,75.09
10/01/1964 00:00:00,74.87
20/01/1964 00:00:00,75.12
30/01/1964 00:00:00,75.17
10/02/1964 00:00:00,74.91
20/02/1964 00:00:00,75.2
28/02/1964 00:00:00,75.38
10/03/1964 00:00:00,75.61
20/03/1964 00:00:00,75.74
30/03/1964 00:00:00,75.82
10/04/1964 00:00:00,75.62
20/04/1964 00:00:00,75.4
30/04/1964 00:00:00,76.24
10/05/1964 00:00:00,76.11
20/05/1964 00:00:00,75.72
30/05/1964 00:00:00,75.62
10/06/1964 00:00:00,75.4
20/06/1964 00:00:00,75.19
30/06/1964 00:00:00,75.15
10/07/1964 00:00:00,75.0
20/07/1964 00:00:00,75.24
30/07/1964 00:00:00,74.85
10/08/1964 00:00:00,74.7
20/08/1964 00:00:00,74.56
30/08/1964 00:00:00,74.55
10/09/1964 00:00:00,74.47
20/09/1964 00:00:00,
30/09/1964 00:00:00,
10/10/1964 00:00:00,
20/10/1964 00:00:00,
30/10/1964 00:00:00,75.05
10/11/1964 00:00:00,75.08
20/11/1964 00:00:00,75.11
30/11/1964 00:00:00,75.68
10/12/1964 00:00:00,75.55
20/12/1964 00:00:00,75.52
30/12/1964 00:00:00,75.48
10/01/1965 00:00:00,75.54
20/01/1965 00:00:00,75.54
30/01/1965 00:00:00,75.55
10/02/1965 00:00:00,75.45
20/02/1965 00:00:00,75.36
28/02/1965 00:00:00,75.32
10/03/1965 00:00:00,
20/03/1965 00:00:00,76.66
30/03/1965 00:00:00,76.4
10/04/1965 00:00:00,76.41
20/04/1965 00:00:00,76.43
30/04/1965 00:00:00,76.43
10/05/1965 00:00:00,77.52
20/05/1965 00:00:00,77.64
30/05/1965 00:00:00,76.42
10/06/1965 00:00:00,76.02
20/06/1965 00:00:00,76.15
30/06/1965 00:00:00,75.53
10/07/1965 00:00:00,75.38
20/07/1965 00:00:00,75.04
30/07/1965 00:00:00,74.78
10/08/1965 00:00:00,74.6
20/08/1965 00:00:00,74.48
30/08/1965 00:00:00,74.5
10/09/1965 00:00:00,74.37
20/09/1965 00:00:00,74.31
30/09/1965 00:00:00,74.26
10/10/1965 00:00:00,74.2
20/10/1965 00:00:00,74.18
30/10/1965 00:00:00,74.11
10/11/1965 00:00:00,74.15
20/11/1965 00:00:00,74.19
30/11/1965 00:00:00,74.2
10/12/1965 00:00:00,74.82
20/12/1965 00:00:00,74.73
30/12/1965 00:00:00,75.45
10/01/1966 00:00:00,74.83
20/01/1966 00:00:00,75.22
30/01/1966 00:00:00,75.31
10/02/1966 00:00:00,76.9
20/02/1966 00:00:00,76.76
28/02/1966 00:00:00,76.38
10/03/1966 00:00:00,76.1
20/03/1966 00:00:00,76.1
30/03/1966 00:00:00,76.14
10/04/1966 00:00:00,75.72
20/04/1966 00:00:00,75.82
30/04/1966 00:00:00,76.57
10/05/1966 00:00:00,75.51
20/05/1966 00:00:00,
30/05/1966 00:00:00,75.57
10/06/1966 00:00:00,75.48
20/06/1966 00:00:00,75.52
30/06/1966 00:00:00,75.41
10/07/1966 00:00:00,
20/07/1966 00:00:00,
30/07/1966 00:00:00,
10/08/1966 00:00:00,
20/08/1966 00:00:00,
30/08/1966 00:00:00,
10/09/1966 00:00:00,
20/09/1966 00:00:00,
30/09/1966 00:00:00,
10/10/1966 00:00:00,
20/10/1966 00:00:00,
30/10/1966 00:00:00,
10/11/1966 00:00:00,
20/11/1966 00:00:00,
30/11/1966 00:00:00,
10/12/1966 00:00:00,
20/12/1966 00:00:00,
30/12/1966 00:00:00,
10/01/1967 00:00:00,
20/01/1967 00:00:00,
30/01/1967 00:00:00,
10/02/1967 00:00:00,
20/02/1967 00:00:00,
28/02/1967 00:00:00,
10/03/1967 00:00:00,76.01
20/03/1967 00:00:00,75.39
30/03/1967 00:00:00,75.45
10/04/1967 00:00:00,76.66
20/04/1967 00:00:00,76.71
30/04/1967 00:00:00,76.74
10/05/1967 00:00:00,76.63
20/05/1967 00:00:00,76.73
30/05/1967 00:00:00,76.76
10/06/1967 00:00:00,76.4
20/06/1967 00:00:00,76.47
30/06/1967 00:00:00,76.49
10/07/1967 00:00:00,76.59
20/07/1967 00:00:00,76.66
30/07/1967 00:00:00,76.44
10/08/1967 00:00:00,
20/08/1967 00:00:00,
30/08/1967 00:00:00,
10/09/1967 00:00:00,
20/09/1967 00:00:00,
30/09/1967 00:00:00,
10/10/1967 00:00:00,
20/10/1967 00:00:00,
30/10/1967 00:00:00,
10/11/1967 00:00:00,
20/11/1967 00:00:00,
30/11/1967 00:00:00,
10/12/1967 00:00:00,
20/12/1967 00:00:00,
30/12/1967 00:00:00,
01/01/1968 00:00:00,
05/01/1968 00:00:00,
10/01/1968 00:00:00,
15/01/1968 00:00:00,
20/01/1968 00:00:00,
25/01/1968 00:00:00,
01/02/1968 00:00:00,75.36
05/02/1968 00:00:00,75.41
10/02/1968 00:00:00,75.53
15/02/1968 00:00:00,75.56
20/02/1968 00:00:00,75.58
25/02/1968 00:00:00,75.54
01/03/1968 00:00:00,75.48
05/03/1968 00:00:00,75.45
10/03/1968 00:00:00,75.37
15/03/1968 00:00:00,75.32
20/03/1968 00:00:00,75.27
25/03/1968 00:00:00,75.23
01/04/1968 00:00:00,
05/04/1968 00:00:00,
10/04/1968 00:00:00,
15/04/1968 00:00:00,
20/04/1968 00:00:00,
25/04/1968 00:00:00,
01/05/1968 00:00:00,
05/05/1968 00:00:00,
10/05/1968 00:00:00,
15/05/1968 00:00:00,
20/05/1968 00:00:00,
25/05/1968 00:00:00,74.47
01/06/1968 00:00:00,74.49
05/06/1968 00:00:00,74.53
10/06/1968 00:00:00,74.5
15/06/1968 00:00:00,74.52
20/06/1968 00:00:00,74.49
25/06/1968 00:00:00,74.52
01/07/1968 00:00:00,74.47
05/07/1968 00:00:00,74.34
10/07/1968 00:00:00,74.25
15/07/1968 00:00:00,74.29
20/07/1968 00:00:00,
25/07/1968 00:00:00,
01/08/1968 00:00:00,
05/08/1968 00:00:00,
10/08/1968 00:00:00,
15/08/1968 00:00:00,
20/08/1968 00:00:00,
25/08/1968 00:00:00,
01/09/1968 00:00:00,
05/09/1968 00:00:00,
10/09/1968 00:00:00,74.24
15/09/1968 00:00:00,74.34
20/09/1968 00:00:00,74.25
25/09/1968 00:00:00,74.22
01/10/1968 00:00:00,
05/10/1968 00:00:00,
10/10/1968 00:00:00,
15/10/1968 00:00:00,
20/10/1968 00:00:00,
25/10/1968 00:00:00,
01/11/1968 00:00:00,
05/11/1968 00:00:00,
10/11/1968 00:00:00,
15/11/1968 00:00:00,
20/11/1968 00:00:00,
25/11/1968 00:00:00,
01/12/1968 00:00:00,
05/12/1968 00:00:00,
10/12/1968 00:00:00,
15/12/1968 00:00:00,
20/12/1968 00:00:00,
25/12/1968 00:00:00,
01/01/1969 00:00:00,
05/01/1969 00:00:00,
10/01/1969 00:00:00,
15/01/1969 00:00:00,
20/01/1969 00:00:00,
25/01/1969 00:00:00,
01/02/1969 00:00:00,
05/02/1969 00:00:00,
10/02/1969 00:00:00,76.22
15/02/1969 00:00:00,76.21
20/02/1969 00:00:00,76.24
25/02/1969 00:00:00,76.35
01/03/1969 00:00:00,76.43
05/03/1969 00:00:00,76.4
10/03/1969 00:00:00,76.39
15/03/1969 00:00:00,76.35
20/03/1969 00:00:00,76.31
25/03/1969 00:00:00,76.26
01/04/1969 00:00:00,76.2
05/04/1969 00:00:00,76.21
10/04/1969 00:00:00,76.1
15/04/1969 00:00:00,76.11
20/04/1969 00:00:00,76.04
25/04/1969 00:00:00,75.91
01/05/1969 00:00:00,75.82
05/05/1969 00:00:00,75.77
10/05/1969 00:00:00,75.73
15/05/1969 00:00:00,75.66
20/05/1969 00:00:00,75.62
25/05/1969 00:00:00,75.57
01/06/1969 00:00:00,75.67
05/06/1969 00:00:00,75.59
10/06/1969 00:00:00,75.56
15/06/1969 00:00:00,75.39
20/06/1969 00:00:00,75.52
25/06/1969 00:00:00,75.47
01/07/1969 00:00:00,75.31
05/07/1969 00:00:00,75.29
10/07/1969 00:00:00,75.29
15/07/1969 00:00:00,75.29
20/07/1969 00:00:00,75.29
25/07/1969 00:00:00,75.29
01/08/1969 00:00:00,75.25
05/08/1969 00:00:00,75.21
10/08/1969 00:00:00,75.19
15/08/1969 00:00:00,75.15
20/08/1969 00:00:00,75.09
25/08/1969 00:00:00,74.89
01/09/1969 00:00:00,74.89
05/09/1969 00:00:00,74.82
10/09/1969 00:00:00,74.76
15/09/1969 00:00:00,74.58
20/09/1969 00:00:00,74.39
25/09/1969 00:00:00,74.24
01/10/1969 00:00:00,
05/10/1969 00:00:00,
10/10/1969 00:00:00,
15/10/1969 00:00:00,
20/10/1969 00:00:00,
25/10/1969 00:00:00,
01/11/1969 00:00:00,
05/11/1969 00:00:00,
10/11/1969 00:00:00,
15/11/1969 00:00:00,
20/11/1969 00:00:00,
25/11/1969 00:00:00,
01/12/1969 00:00:00,
05/12/1969 00:00:00,
10/12/1969 00:00:00,
15/12/1969 00:00:00,
20/12/1969 00:00:00,
25/12/1969 00:00:00,
01/01/1970 00:00:00,75.31
05/01/1970 00:00:00,75.27
10/01/1970 00:00:00,75.27
15/01/1970 00:00:00,75.33
20/01/1970 00:00:00,75.31
25/01/1970 00:00:00,75.48
01/02/1970 00:00:00,75.52
05/02/1970 00:00:00,75.52
10/02/1970 00:00:00,75.64
15/02/1970 00:00:00,75.61
20/02/1970 00:00:00,75.6
25/02/1970 00:00:00,75.71
01/03/1970 00:00:00,75.69
05/03/1970 00:00:00,75.69
10/03/1970 00:00:00,75.69
15/03/1970 00:00:00,75.69
20/03/1970 00:00:00,75.81
25/03/1970 00:00:00,75.85
01/04/1970 00:00:00,75.95
05/04/1970 00:00:00,75.91
10/04/1970 00:00:00,75.9
15/04/1970 00:00:00,75.89
20/04/1970 00:00:00,75.89
25/04/1970 00:00:00,75.99
01/05/1970 00:00:00,76.14
05/05/1970 00:00:00,76.12
10/05/1970 00:00:00,76.09
15/05/1970 00:00:00,76.22
20/05/1970 00:00:00,76.33
25/05/1970 00:00:00,76.41
01/06/1970 00:00:00,76.39
05/06/1970 00:00:00,76.39
10/06/1970 00:00:00,76.39
15/06/1970 00:00:00,76.39
20/06/1970 00:00:00,76.53
25/06/1970 00:00:00,76.69
01/07/1970 00:00:00,76.59
05/07/1970 00:00:00,76.42
10/07/1970 00:00:00,76.32
15/07/1970 00:00:00,76.1
20/07/1970 00:00:00,75.91
25/07/1970 00:00:00,75.64
01/08/1970 00:00:00,75.29
05/08/1970 00:00:00,75.13
10/08/1970 00:00:00,74.92
15/08/1970 00:00:00,74.81
20/08/1970 00:00:00,74.69
25/08/1970 00:00:00,74.6
01/09/1970 00:00:00,74.59
05/09/1970 00:00:00,74.59
10/09/1970 00:00:00,74.54
15/09/1970 00:00:00,74.5
20/09/1970 00:00:00,74.49
25/09/1970 00:00:00,74.41
01/10/1970 00:00:00,74.39
05/10/1970 00:00:00,74.52
10/10/1970 00:00:00,74.5
15/10/1970 00:00:00,74.49
20/10/1970 00:00:00,74.39
25/10/1970 00:00:00,74.72
01/11/1970 00:00:00,74.71
05/11/1970 00:00:00,74.7
10/11/1970 00:00:00,74.69
15/11/1970 00:00:00,74.69
20/11/1970 00:00:00,74.69
25/11/1970 00:00:00,74.75
01/12/1970 00:00:00,74.69
05/12/1970 00:00:00,74.71
10/12/1970 00:00:00,74.73
15/12/1970 00:00:00,74.71
20/12/1970 00:00:00,74.7
25/12/1970 00:00:00,74.74
01/01/1971 00:00:00,74.81
05/01/1971 00:00:00,74.79
10/01/1971 00:00:00,74.89
15/01/1971 00:00:00,75.01
20/01/1971 00:00:00,75.12
25/01/1971 00:00:00,75.29
01/02/1971 00:00:00,75.39
05/02/1971 00:00:00,75.39
10/02/1971 00:00:00,75.34
15/02/1971 00:00:00,75.41
20/02/1971 00:00:00,75.49
25/02/1971 00:00:00,75.4
01/03/1971 00:00:00,75.89
05/03/1971 00:00:00,76.41
10/03/1971 00:00:00,76.95
15/03/1971 00:00:00,77.12
20/03/1971 00:00:00,77.16
25/03/1971 00:00:00,77.49
01/04/1971 00:00:00,77.41
05/04/1971 00:00:00,77.39
10/04/1971 00:00:00,77.47
15/04/1971 00:00:00,77.45
20/04/1971 00:00:00,77.35
25/04/1971 00:00:00,77.09
01/05/1971 00:00:00,77.09
05/05/1971 00:00:00,77.05
10/05/1971 00:00:00,77.02
15/05/1971 00:00:00,76.98
20/05/1971 00:00:00,76.97
25/05/1971 00:00:00,76.93
01/06/1971 00:00:00,76.9
05/06/1971 00:00:00,76.89
10/06/1971 00:00:00,76.97
15/06/1971 00:00:00,76.91
20/06/1971 00:00:00,76.9
25/06/1971 00:00:00,76.81
01/07/1971 00:00:00,76.75
05/07/1971 00:00:00,76.7
10/07/1971 00:00:00,76.53
15/07/1971 00:00:00,76.36
20/07/1971 00:00:00,76.19
25/07/1971 00:00:00,75.89
01/08/1971 00:00:00,75.82
05/08/1971 00:00:00,75.82
10/08/1971 00:00:00,75.69
15/08/1971 00:00:00,75.69
20/08/1971 00:00:00,75.69
25/08/1971 00:00:00,75.64
01/09/1971 00:00:00,75.61
05/09/1971 00:00:00,74.91
10/09/1971 00:00:00,74.75
15/09/1971 00:00:00,74.61
20/09/1971 00:00:00,74.5
25/09/1971 00:00:00,74.72
01/10/1971 00:00:00,74.69
05/10/1971 00:00:00,74.69
10/10/1971 00:00:00,74.69
15/10/1971 00:00:00,74.63
20/10/1971 00:00:00,74.61
25/10/1971 00:00:00,74.52
01/11/1971 00:00:00,74.49
05/11/1971 00:00:00,74.44
10/11/1971 00:00:00,74.43
15/11/1971 00:00:00,74.41
20/11/1971 00:00:00,74.39
25/11/1971 00:00:00,74.27
01/12/1971 00:00:00,74.26
05/12/1971 00:00:00,74.26
10/12/1971 00:00:00,74.27
15/12/1971 00:00:00,74.27
20/12/1971 00:00:00,74.29
25/12/1971 00:00:00,74.34
01/01/1972 00:00:00,74.39
05/01/1972 00:00:00,74.39
10/01/1972 00:00:00,74.52
15/01/1972 00:00:00,74.43
20/01/1972 00:00:00,74.42
25/01/1972 00:00:00,74.29
01/02/1972 00:00:00,74.29
05/02/1972 00:00:00,74.29
10/02/1972 00:00:00,74.19
15/02/1972 00:00:00,74.31
20/02/1972 00:00:00,74.42
25/02/1972 00:00:00,74.64
01/03/1972 00:00:00,74.59
05/03/1972 00:00:00,74.59
10/03/1972 00:00:00,74.59
15/03/1972 00:00:00,74.59
20/03/1972 00:00:00,74.59
25/03/1972 00:00:00,74.51
01/04/1972 00:00:00,74.51
05/04/1972 00:00:00,74.51
10/04/1972 00:00:00,74.52
15/04/1972 00:00:00,74.51
20/04/1972 00:00:00,74.51
25/04/1972 00:00:00,74.5
01/05/1972 00:00:00,74.5
05/05/1972 00:00:00,74.59
10/05/1972 00:00:00,74.65
15/05/1972 00:00:00,74.61
20/05/1972 00:00:00,74.5
25/05/1972 00:00:00,74.43
01/06/1972 00:00:00,74.41
05/06/1972 00:00:00,74.41
10/06/1972 00:00:00,74.41
15/06/1972 00:00:00,74.39
20/06/1972 00:00:00,74.33
25/06/1972 00:00:00,
01/07/1972 00:00:00,
05/07/1972 00:00:00,
10/07/1972 00:00:00,
15/07/1972 00:00:00,
20/07/1972 00:00:00,
25/07/1972 00:00:00,74.31
01/08/1972 00:00:00,
05/08/1972 00:00:00,
10/08/1972 00:00:00,74.29
15/08/1972 00:00:00,
20/08/1972 00:00:00,
25/08/1972 00:00:00,
01/09/1972 00:00:00,
05/09/1972 00:00:00,
10/09/1972 00:00:00,
15/09/1972 00:00:00,
20/09/1972 00:00:00,74.51
25/09/1972 00:00:00,74.8
01/10/1972 00:00:00,74.94
05/10/1972 00:00:00,74.99
10/10/1972 00:00:00,75.19
15/10/1972 00:00:00,75.51
20/10/1972 00:00:00,75.8
25/10/1972 00:00:00,75.41
01/11/1972 00:00:00,75.31
05/11/1972 00:00:00,75.19
10/11/1972 00:00:00,75.03
15/11/1972 00:00:00,75.13
20/11/1972 00:00:00,75.2
25/11/1972 00:00:00,75.03
01/12/1972 00:00:00,75.01
05/12/1972 00:00:00,74.99
10/12/1972 00:00:00,74.9
15/12/1972 00:00:00,75.02
20/12/1972 00:00:00,75.09
25/12/1972 00:00:00,74.93
01/01/1973 00:00:00,74.89
05/01/1973 00:00:00,74.89
10/01/1973 00:00:00,75.0
15/01/1973 00:00:00,75.09
20/01/1973 00:00:00,75.12
25/01/1973 00:00:00,74.79
01/02/1973 00:00:00,74.8
05/02/1973 00:00:00,74.88
10/02/1973 00:00:00,74.9
15/02/1973 00:00:00,74.91
20/02/1973 00:00:00,74.89
25/02/1973 00:00:00,73.94
01/03/1973 00:00:00,74.08
05/03/1973 00:00:00,74.04
10/03/1973 00:00:00,74.11
15/03/1973 00:00:00,74.3
20/03/1973 00:00:00,74.52
25/03/1973 00:00:00,74.24
01/04/1973 00:00:00,77.26
05/04/1973 00:00:00,77.29
10/04/1973 00:00:00,77.47
15/04/1973 00:00:00,77.31
20/04/1973 00:00:00,77.24
25/04/1973 00:00:00,76.92
01/05/1973 00:00:00,76.65
05/05/1973 00:00:00,76.53
10/05/1973 00:00:00,76.4
15/05/1973 00:00:00,76.25
20/05/1973 00:00:00,75.99
25/05/1973 00:00:00,75.81
01/06/1973 00:00:00,75.9
05/06/1973 00:00:00,75.82
10/06/1973 00:00:00,75.79
15/06/1973 00:00:00,75.71
20/06/1973 00:00:00,75.71
25/06/1973 00:00:00,75.72
01/07/1973 00:00:00,75.59
05/07/1973 00:00:00,75.55
10/07/1973 00:00:00,75.52
15/07/1973 00:00:00,75.34
20/07/1973 00:00:00,75.11
25/07/1973 00:00:00,74.64
01/08/1973 00:00:00,74.63
05/08/1973 00:00:00,74.59
10/08/1973 00:00:00,74.56
15/08/1973 00:00:00,74.53
20/08/1973 00:00:00,74.51
25/08/1973 00:00:00,74.5
01/09/1973 00:00:00,74.43
05/09/1973 00:00:00,74.41
10/09/1973 00:00:00,74.35
15/09/1973 00:00:00,74.43
20/09/1973 00:00:00,74.45
25/09/1973 00:00:00,74.36
01/10/1973 00:00:00,74.29
05/10/1973 00:00:00,74.29
10/10/1973 00:00:00,74.3
15/10/1973 00:00:00,74.29
20/10/1973 00:00:00,74.29
25/10/1973 00:00:00,74.29
01/11/1973 00:00:00,74.31
05/11/1973 00:00:00,74.29
10/11/1973 00:00:00,74.29
15/11/1973 00:00:00,74.3
20/11/1973 00:00:00,74.32
25/11/1973 00:00:00,74.44
01/12/1973 00:00:00,74.41
05/12/1973 00:00:00,74.39
10/12/1973 00:00:00,74.34
15/12/1973 00:00:00,74.29
20/12/1973 00:00:00,74.41
25/12/1973 00:00:00,74.53
01/01/1974 00:00:00,74.49
05/01/1974 00:00:00,74.58
10/01/1974 00:00:00,74.62
15/01/1974 00:00:00,74.79
20/01/1974 00:00:00,74.93
25/01/1974 00:00:00,75.22
01/02/1974 00:00:00,75.2
05/02/1974 00:00:00,75.24
10/02/1974 00:00:00,75.35
15/02/1974 00:00:00,75.25
20/02/1974 00:00:00,75.31
25/02/1974 00:00:00,75.13
01/03/1974 00:00:00,75.09
05/03/1974 00:00:00,75.08
10/03/1974 00:00:00,75.04
15/03/1974 00:00:00,75.06
20/03/1974 00:00:00,75.1
25/03/1974 00:00:00,75.32
01/04/1974 00:00:00,75.29
05/04/1974 00:00:00,75.19
10/04/1974 00:00:00,75.19
15/04/1974 00:00:00,75.03
20/04/1974 00:00:00,74.96
25/04/1974 00:00:00,75.11
01/05/1974 00:00:00,75.21
05/05/1974 00:00:00,75.31
10/05/1974 00:00:00,75.61
15/05/1974 00:00:00,75.53
20/05/1974 00:00:00,75.45
25/05/1974 00:00:00,75.34
01/06/1974 00:00:00,75.52
05/06/1974 00:00:00,75.49
10/06/1974 00:00:00,75.43
15/06/1974 00:00:00,75.41
20/06/1974 00:00:00,75.35
25/06/1974 00:00:00,75.23
01/07/1974 00:00:00,75.15
05/07/1974 00:00:00,75.09
10/07/1974 00:00:00,75.12
15/07/1974 00:00:00,75.03
20/07/1974 00:00:00,74.95
25/07/1974 00:00:00,74.77
01/08/1974 00:00:00,74.76
05/08/1974 00:00:00,74.75
10/08/1974 00:00:00,74.73
15/08/1974 00:00:00,74.73
20/08/1974 00:00:00,74.69
25/08/1974 00:00:00,74.69
01/09/1974 00:00:00,74.65
05/09/1974 00:00:00,74.59
10/09/1974 00:00:00,74.53
15/09/1974 00:00:00,74.42
20/09/1974 00:00:00,74.39
25/09/1974 00:00:00,74.35
01/10/1974 00:00:00,74.31
05/10/1974 00:00:00,74.36
10/10/1974 00:00:00,74.34
15/10/1974 00:00:00,74.35
20/10/1974 00:00:00,74.35
25/10/1974 00:00:00,74.35
01/11/1974 00:00:00,74.35
05/11/1974 00:00:00,74.35
10/11/1974 00:00:00,74.35
15/11/1974 00:00:00,74.36
20/11/1974 00:00:00,74.36
25/11/1974 00:00:00,74.37
01/12/1974 00:00:00,74.39
05/12/1974 00:00:00,74.53
10/12/1974 00:00:00,74.49
15/12/1974 00:00:00,74.63
20/12/1974 00:00:00,74.92
25/12/1974 00:00:00,74.91
01/01/1975 00:00:00,74.99
05/01/1975 00:00:00,74.93
10/01/1975 00:00:00,74.93
15/01/1975 00:00:00,74.89
20/01/1975 00:00:00,74.89
25/01/1975 00:00:00,74.9
01/02/1975 00:00:00,74.88
05/02/1975 00:00:00,74.87
10/02/1975 00:00:00,74.76
15/02/1975 00:00:00,74.75
20/02/1975 00:00:00,74.69
25/02/1975 00:00:00,74.8
01/03/1975 00:00:00,74.89
05/03/1975 00:00:00,75.03
10/03/1975 00:00:00,75.11
15/03/1975 00:00:00,75.14
20/03/1975 00:00:00,75.23
25/03/1975 00:00:00,75.2
01/04/1975 00:00:00,75.19
05/04/1975 00:00:00,75.19
10/04/1975 00:00:00,75.27
15/04/1975 00:00:00,75.35
20/04/1975 00:00:00,75.29
25/04/1975 00:00:00,75.39
01/05/1975 00:00:00,75.54
05/05/1975 00:00:00,75.56
10/05/1975 00:00:00,75.63
15/05/1975 00:00:00,75.69
20/05/1975 00:00:00,76.02
25/05/1975 00:00:00,75.72
01/06/1975 00:00:00,75.78
05/06/1975 00:00:00,75.81
10/06/1975 00:00:00,75.84
15/06/1975 00:00:00,76.01
20/06/1975 00:00:00,76.09
25/06/1975 00:00:00,76.02
01/07/1975 00:00:00,75.9
05/07/1975 00:00:00,75.73
10/07/1975 00:00:00,75.59
15/07/1975 00:00:00,75.41
20/07/1975 00:00:00,75.32
25/07/1975 00:00:00,75.14
01/08/1975 00:00:00,75.09
05/08/1975 00:00:00,75.05
10/08/1975 00:00:00,75.01
15/08/1975 00:00:00,74.99
20/08/1975 00:00:00,74.98
25/08/1975 00:00:00,74.94
01/09/1975 00:00:00,75.15
05/09/1975 00:00:00,75.15
10/09/1975 00:00:00,75.03
15/09/1975 00:00:00,75.01
20/09/1975 00:00:00,74.99
25/09/1975 00:00:00,74.92
01/10/1975 00:00:00,75.03
05/10/1975 00:00:00,75.01
10/10/1975 00:00:00,74.95
15/10/1975 00:00:00,74.93
20/10/1975 00:00:00,74.87
25/10/1975 00:00:00,74.84
01/11/1975 00:00:00,74.7
05/11/1975 00:00:00,74.92
10/11/1975 00:00:00,75.05
15/11/1975 00:00:00,75.02
20/11/1975 00:00:00,75.17
25/11/1975 00:00:00,75.13
01/12/1975 00:00:00,75.01
05/12/1975 00:00:00,74.89
10/12/1975 00:00:00,74.89
15/12/1975 00:00:00,74.86
20/12/1975 00:00:00,74.84
25/12/1975 00:00:00,74.72
01/01/1976 00:00:00,74.7
