Datum,1NP933A
20/12/1988 00:00:00,94.08
25/12/1988 00:00:00,94.08
01/01/1989 00:00:00,94.03
05/01/1989 00:00:00,94.07
10/01/1989 00:00:00,94.03
15/01/1989 00:00:00,94.03
20/01/1989 00:00:00,93.88
25/01/1989 00:00:00,93.89
01/02/1989 00:00:00,93.88
05/02/1989 00:00:00,93.83
10/02/1989 00:00:00,93.88
15/02/1989 00:00:00,93.83
20/02/1989 00:00:00,93.88
25/02/1989 00:00:00,93.86
01/03/1989 00:00:00,94.02
05/03/1989 00:00:00,93.97
10/03/1989 00:00:00,93.99
15/03/1989 00:00:00,94.08
20/03/1989 00:00:00,94.04
25/03/1989 00:00:00,94.16
01/04/1989 00:00:00,94.84
05/04/1989 00:00:00,93.71
10/04/1989 00:00:00,93.81
15/04/1989 00:00:00,93.72
20/04/1989 00:00:00,93.82
25/04/1989 00:00:00,93.67
01/05/1989 00:00:00,93.59
05/05/1989 00:00:00,93.74
10/05/1989 00:00:00,93.58
15/05/1989 00:00:00,93.61
20/05/1989 00:00:00,93.6
25/05/1989 00:00:00,93.71
01/06/1989 00:00:00,93.61
05/06/1989 00:00:00,93.71
10/06/1989 00:00:00,93.66
15/06/1989 00:00:00,93.7
20/06/1989 00:00:00,93.62
25/06/1989 00:00:00,93.69
01/07/1989 00:00:00,93.74
05/07/1989 00:00:00,93.9
10/07/1989 00:00:00,93.94
15/07/1989 00:00:00,93.62
20/07/1989 00:00:00,93.51
25/07/1989 00:00:00,93.92
01/08/1989 00:00:00,93.68
05/08/1989 00:00:00,94.05
10/08/1989 00:00:00,93.67
15/08/1989 00:00:00,93.25
20/08/1989 00:00:00,93.95
25/08/1989 00:00:00,93.81
15/09/1989 00:00:00,93.87
20/09/1989 00:00:00,94.3
25/09/1989 00:00:00,94.0
01/06/1990 00:00:00,94.04
05/06/1990 00:00:00,94.06
10/06/1990 00:00:00,94.04
15/06/1990 00:00:00,94.04
20/06/1990 00:00:00,94.06
25/06/1990 00:00:00,94.01
01/07/1990 00:00:00,93.98
05/07/1990 00:00:00,93.9
10/07/1990 00:00:00,93.92
15/07/1990 00:00:00,93.93
20/07/1990 00:00:00,93.88
25/07/1990 00:00:00,93.86
01/08/1990 00:00:00,93.81
05/08/1990 00:00:00,93.76
10/08/1990 00:00:00,93.76
15/08/1990 00:00:00,93.69
20/08/1990 00:00:00,93.68
25/08/1990 00:00:00,93.73
01/09/1990 00:00:00,93.67
05/09/1990 00:00:00,93.69
10/09/1990 00:00:00,93.68
15/09/1990 00:00:00,93.7
20/09/1990 00:00:00,93.66
25/09/1990 00:00:00,93.66
01/10/1990 00:00:00,93.67
05/10/1990 00:00:00,93.6
10/10/1990 00:00:00,93.63
15/10/1990 00:00:00,93.58
20/10/1990 00:00:00,93.61
25/10/1990 00:00:00,93.61
01/11/1990 00:00:00,93.6
05/11/1990 00:00:00,93.58
10/11/1990 00:00:00,93.52
15/11/1990 00:00:00,93.55
20/11/1990 00:00:00,93.52
25/11/1990 00:00:00,93.51
01/12/1990 00:00:00,93.5
05/12/1990 00:00:00,93.51
10/12/1990 00:00:00,93.55
15/12/1990 00:00:00,93.67
20/12/1990 00:00:00,93.67
25/12/1990 00:00:00,93.67
01/01/1991 00:00:00,93.67
05/01/1991 00:00:00,93.68
10/01/1991 00:00:00,93.74
15/01/1991 00:00:00,93.71
20/01/1991 00:00:00,93.65
25/01/1991 00:00:00,93.62
01/02/1991 00:00:00,93.66
05/02/1991 00:00:00,93.69
10/02/1991 00:00:00,93.69
15/02/1991 00:00:00,93.76
20/02/1991 00:00:00,93.85
25/02/1991 00:00:00,93.86
01/03/1991 00:00:00,93.86
05/03/1991 00:00:00,93.87
10/03/1991 00:00:00,93.91
15/03/1991 00:00:00,93.97
20/03/1991 00:00:00,93.98
25/03/1991 00:00:00,94.02
01/04/1991 00:00:00,94.06
05/04/1991 00:00:00,94.01
10/04/1991 00:00:00,94.05
15/04/1991 00:00:00,94.03
20/04/1991 00:00:00,94.06
25/04/1991 00:00:00,94.1
01/05/1991 00:00:00,94.0
05/05/1991 00:00:00,94.02
10/05/1991 00:00:00,93.97
15/05/1991 00:00:00,93.94
20/05/1991 00:00:00,93.97
25/05/1991 00:00:00,94.02
01/06/1991 00:00:00,94.02
05/06/1991 00:00:00,94.0
10/06/1991 00:00:00,94.12
15/06/1991 00:00:00,94.12
20/06/1991 00:00:00,94.17
25/06/1991 00:00:00,94.22
01/07/1991 00:00:00,94.2
05/07/1991 00:00:00,94.21
10/07/1991 00:00:00,94.2
15/07/1991 00:00:00,94.21
20/07/1991 00:00:00,94.22
25/07/1991 00:00:00,94.21
01/08/1991 00:00:00,94.22
05/08/1991 00:00:00,94.22
10/08/1991 00:00:00,94.21
15/08/1991 00:00:00,94.21
20/08/1991 00:00:00,94.13
25/08/1991 00:00:00,94.12
15/07/1993 00:00:00,93.74
20/07/1993 00:00:00,93.74
25/07/1993 00:00:00,93.72
01/08/1993 00:00:00,93.63
05/08/1993 00:00:00,93.61
10/08/1993 00:00:00,93.56
15/08/1993 00:00:00,93.54
20/08/1993 00:00:00,93.53
25/08/1993 00:00:00,93.49
01/09/1993 00:00:00,93.48
05/09/1993 00:00:00,93.43
10/09/1993 00:00:00,93.43
15/09/1993 00:00:00,93.4
20/09/1993 00:00:00,93.39
25/09/1993 00:00:00,93.36
01/10/1993 00:00:00,93.36
05/10/1993 00:00:00,93.36
10/10/1993 00:00:00,93.35
15/10/1993 00:00:00,93.34
20/10/1993 00:00:00,93.32
25/10/1993 00:00:00,93.32
01/11/1993 00:00:00,93.3
05/11/1993 00:00:00,93.29
10/11/1993 00:00:00,93.29
15/11/1993 00:00:00,93.29
20/11/1993 00:00:00,93.32
25/11/1993 00:00:00,93.36
01/12/1993 00:00:00,93.37
05/12/1993 00:00:00,93.38
10/12/1993 00:00:00,93.4
15/12/1993 00:00:00,93.42
20/12/1993 00:00:00,93.44
25/12/1993 00:00:00,93.46
01/01/1994 00:00:00,93.48
05/01/1994 00:00:00,93.51
10/01/1994 00:00:00,93.52
15/01/1994 00:00:00,93.54
20/01/1994 00:00:00,93.57
25/01/1994 00:00:00,93.61
01/02/1994 00:00:00,93.61
05/02/1994 00:00:00,93.68
10/02/1994 00:00:00,93.67
15/02/1994 00:00:00,93.67
20/02/1994 00:00:00,93.69
25/02/1994 00:00:00,93.7
01/03/1994 00:00:00,93.72
05/03/1994 00:00:00,93.76
10/03/1994 00:00:00,93.8
15/03/1994 00:00:00,93.82
20/03/1994 00:00:00,93.82
25/03/1994 00:00:00,93.82
01/04/1994 00:00:00,93.8
05/04/1994 00:00:00,93.8
10/04/1994 00:00:00,93.81
15/04/1994 00:00:00,93.83
20/04/1994 00:00:00,93.85
25/04/1994 00:00:00,93.87
01/05/1994 00:00:00,93.87
05/05/1994 00:00:00,93.93
10/05/1994 00:00:00,93.98
15/05/1994 00:00:00,93.98
20/05/1994 00:00:00,94.0
25/05/1994 00:00:00,94.03
01/06/1994 00:00:00,93.98
05/06/1994 00:00:00,93.87
10/06/1994 00:00:00,93.84
15/06/1994 00:00:00,93.81
20/06/1994 00:00:00,93.81
25/06/1994 00:00:00,93.8
01/07/1994 00:00:00,93.78
05/07/1994 00:00:00,93.78
10/07/1994 00:00:00,93.77
15/07/1994 00:00:00,93.75
20/07/1994 00:00:00,93.73
25/07/1994 00:00:00,93.71
01/08/1994 00:00:00,93.69
05/08/1994 00:00:00,93.66
10/08/1994 00:00:00,93.62
15/08/1994 00:00:00,93.6
20/08/1994 00:00:00,93.57
25/08/1994 00:00:00,93.54
01/09/1994 00:00:00,93.51
05/09/1994 00:00:00,93.48
10/09/1994 00:00:00,93.46
15/09/1994 00:00:00,93.44
20/09/1994 00:00:00,93.42
25/09/1994 00:00:00,93.41
01/10/1994 00:00:00,93.41
05/10/1994 00:00:00,93.38
10/10/1994 00:00:00,93.35
15/10/1994 00:00:00,93.33
20/10/1994 00:00:00,93.33
25/10/1994 00:00:00,93.35
01/11/1994 00:00:00,93.36
05/11/1994 00:00:00,93.37
10/11/1994 00:00:00,93.37
15/11/1994 00:00:00,93.38
20/11/1994 00:00:00,93.39
25/11/1994 00:00:00,93.4
01/12/1994 00:00:00,93.41
05/12/1994 00:00:00,93.42
10/12/1994 00:00:00,93.43
15/12/1994 00:00:00,93.44
20/12/1994 00:00:00,93.45
25/12/1994 00:00:00,93.46
01/01/1995 00:00:00,93.46
05/01/1995 00:00:00,93.46
10/01/1995 00:00:00,93.48
15/01/1995 00:00:00,93.49
20/01/1995 00:00:00,93.53
25/01/1995 00:00:00,93.57
01/02/1995 00:00:00,93.6
05/02/1995 00:00:00,93.63
10/02/1995 00:00:00,93.71
15/02/1995 00:00:00,93.75
20/02/1995 00:00:00,93.82
25/02/1995 00:00:00,93.86
01/03/1995 00:00:00,93.88
05/03/1995 00:00:00,93.9
10/03/1995 00:00:00,93.92
15/03/1995 00:00:00,93.92
20/03/1995 00:00:00,93.9
25/03/1995 00:00:00,93.9
01/04/1995 00:00:00,93.97
05/04/1995 00:00:00,94.03
10/04/1995 00:00:00,94.14
15/04/1995 00:00:00,94.26
20/04/1995 00:00:00,94.36
25/04/1995 00:00:00,94.44
01/05/1995 00:00:00,94.43
05/05/1995 00:00:00,94.42
10/05/1995 00:00:00,94.41
15/05/1995 00:00:00,94.39
20/05/1995 00:00:00,94.37
25/05/1995 00:00:00,94.35
01/06/1995 00:00:00,94.33
05/06/1995 00:00:00,94.3
10/06/1995 00:00:00,94.28
15/06/1995 00:00:00,94.25
20/06/1995 00:00:00,94.2
25/06/1995 00:00:00,94.17
01/07/1995 00:00:00,94.12
05/07/1995 00:00:00,94.07
10/07/1995 00:00:00,94.04
15/07/1995 00:00:00,94.01
20/07/1995 00:00:00,93.97
25/07/1995 00:00:00,93.93
01/08/1995 00:00:00,93.89
05/08/1995 00:00:00,93.86
10/08/1995 00:00:00,93.84
15/08/1995 00:00:00,93.82
20/08/1995 00:00:00,93.78
25/08/1995 00:00:00,93.75
01/09/1995 00:00:00,93.72
05/09/1995 00:00:00,93.68
10/09/1995 00:00:00,93.67
15/09/1995 00:00:00,93.67
20/09/1995 00:00:00,93.66
25/09/1995 00:00:00,93.65
01/10/1995 00:00:00,93.64
05/10/1995 00:00:00,93.62
10/10/1995 00:00:00,93.61
15/10/1995 00:00:00,93.59
20/10/1995 00:00:00,93.57
25/10/1995 00:00:00,93.56
01/11/1995 00:00:00,93.54
05/11/1995 00:00:00,93.54
10/11/1995 00:00:00,93.56
15/11/1995 00:00:00,93.61
20/11/1995 00:00:00,93.63
25/11/1995 00:00:00,93.68
01/12/1995 00:00:00,93.74
05/12/1995 00:00:00,93.77
10/12/1995 00:00:00,93.81
15/12/1995 00:00:00,93.85
20/12/1995 00:00:00,93.87
25/12/1995 00:00:00,93.91
01/01/1996 00:00:00,93.97
05/01/1996 00:00:00,94.0
10/01/1996 00:00:00,94.04
15/01/1996 00:00:00,94.08
20/01/1996 00:00:00,94.1
25/01/1996 00:00:00,94.13
01/02/1996 00:00:00,94.14
05/02/1996 00:00:00,94.15
10/02/1996 00:00:00,94.17
15/02/1996 00:00:00,94.19
20/02/1996 00:00:00,94.21
25/02/1996 00:00:00,94.23
01/03/1996 00:00:00,94.25
05/03/1996 00:00:00,94.28
10/03/1996 00:00:00,94.3
15/03/1996 00:00:00,94.32
20/03/1996 00:00:00,94.34
25/03/1996 00:00:00,94.36
01/04/1996 00:00:00,94.5
05/04/1996 00:00:00,94.62
10/04/1996 00:00:00,94.73
15/04/1996 00:00:00,94.9
20/04/1996 00:00:00,95.04
25/04/1996 00:00:00,95.36
01/05/1996 00:00:00,95.34
05/05/1996 00:00:00,95.31
10/05/1996 00:00:00,95.27
15/05/1996 00:00:00,95.21
20/05/1996 00:00:00,95.18
25/05/1996 00:00:00,95.16
01/06/1996 00:00:00,95.14
05/06/1996 00:00:00,95.08
10/06/1996 00:00:00,95.11
15/06/1996 00:00:00,94.95
20/06/1996 00:00:00,94.88
25/06/1996 00:00:00,94.83
01/07/1996 00:00:00,94.74
05/07/1996 00:00:00,94.6
10/07/1996 00:00:00,94.54
15/07/1996 00:00:00,94.47
20/07/1996 00:00:00,94.41
25/07/1996 00:00:00,94.33
01/08/1996 00:00:00,94.22
05/08/1996 00:00:00,94.16
10/08/1996 00:00:00,94.1
15/08/1996 00:00:00,94.04
20/08/1996 00:00:00,93.99
25/08/1996 00:00:00,93.94
01/09/1996 00:00:00,93.89
05/09/1996 00:00:00,93.89
10/09/1996 00:00:00,93.88
15/09/1996 00:00:00,93.88
20/09/1996 00:00:00,93.87
25/09/1996 00:00:00,93.86
01/10/1996 00:00:00,93.87
05/10/1996 00:00:00,93.87
10/10/1996 00:00:00,93.88
15/10/1996 00:00:00,93.88
20/10/1996 00:00:00,93.87
25/10/1996 00:00:00,93.87
01/11/1996 00:00:00,93.86
05/11/1996 00:00:00,93.86
10/11/1996 00:00:00,93.86
15/11/1996 00:00:00,93.87
20/11/1996 00:00:00,93.87
25/11/1996 00:00:00,93.87
01/12/1996 00:00:00,93.96
05/12/1996 00:00:00,94.06
10/12/1996 00:00:00,94.13
15/12/1996 00:00:00,94.19
20/12/1996 00:00:00,94.26
25/12/1996 00:00:00,94.33
01/01/1997 00:00:00,94.4
05/01/1997 00:00:00,94.47
10/01/1997 00:00:00,94.51
15/01/1997 00:00:00,94.54
20/01/1997 00:00:00,94.57
25/01/1997 00:00:00,94.6
01/02/1997 00:00:00,94.62
05/02/1997 00:00:00,94.64
10/02/1997 00:00:00,94.61
15/02/1997 00:00:00,94.56
20/02/1997 00:00:00,94.51
25/02/1997 00:00:00,94.46
01/03/1997 00:00:00,94.46
05/03/1997 00:00:00,94.45
10/03/1997 00:00:00,94.44
15/03/1997 00:00:00,94.43
20/03/1997 00:00:00,94.42
25/03/1997 00:00:00,94.41
01/04/1997 00:00:00,94.5
05/04/1997 00:00:00,94.57
10/04/1997 00:00:00,94.74
15/04/1997 00:00:00,94.91
20/04/1997 00:00:00,95.08
25/04/1997 00:00:00,95.17
01/05/1997 00:00:00,95.2
05/05/1997 00:00:00,95.23
10/05/1997 00:00:00,95.15
15/05/1997 00:00:00,95.08
20/05/1997 00:00:00,95.0
25/05/1997 00:00:00,94.93
01/06/1997 00:00:00,94.9
05/06/1997 00:00:00,94.87
10/06/1997 00:00:00,94.84
15/06/1997 00:00:00,94.81
20/06/1997 00:00:00,94.74
25/06/1997 00:00:00,94.67
01/07/1997 00:00:00,94.61
05/07/1997 00:00:00,94.53
10/07/1997 00:00:00,94.47
15/07/1997 00:00:00,94.41
20/07/1997 00:00:00,94.36
25/07/1997 00:00:00,94.39
01/08/1997 00:00:00,94.22
05/08/1997 00:00:00,94.2
10/08/1997 00:00:00,94.18
15/08/1997 00:00:00,94.15
20/08/1997 00:00:00,94.12
25/08/1997 00:00:00,94.09
01/09/1997 00:00:00,94.06
05/09/1997 00:00:00,94.02
10/09/1997 00:00:00,93.98
15/09/1997 00:00:00,93.95
20/09/1997 00:00:00,93.91
25/09/1997 00:00:00,93.88
01/10/1997 00:00:00,93.88
05/10/1997 00:00:00,93.79
10/10/1997 00:00:00,93.8
15/10/1997 00:00:00,93.81
20/10/1997 00:00:00,93.82
25/10/1997 00:00:00,93.83
01/11/1997 00:00:00,93.85
05/11/1997 00:00:00,93.87
10/11/1997 00:00:00,93.89
15/11/1997 00:00:00,93.88
20/11/1997 00:00:00,93.87
25/11/1997 00:00:00,93.86
01/12/1997 00:00:00,93.85
05/12/1997 00:00:00,93.84
10/12/1997 00:00:00,93.86
15/12/1997 00:00:00,93.88
20/12/1997 00:00:00,93.91
25/12/1997 00:00:00,93.94
01/01/1998 00:00:00,93.98
05/01/1998 00:00:00,94.0
10/01/1998 00:00:00,94.03
15/01/1998 00:00:00,94.08
20/01/1998 00:00:00,94.09
25/01/1998 00:00:00,94.12
01/02/1998 00:00:00,94.15
05/02/1998 00:00:00,94.2
10/02/1998 00:00:00,94.24
15/02/1998 00:00:00,94.28
20/02/1998 00:00:00,94.32
25/02/1998 00:00:00,94.34
01/03/1998 00:00:00,94.35
05/03/1998 00:00:00,94.36
10/03/1998 00:00:00,94.37
15/03/1998 00:00:00,94.38
20/03/1998 00:00:00,94.39
25/03/1998 00:00:00,94.4
01/04/1998 00:00:00,94.41
05/04/1998 00:00:00,94.4
10/04/1998 00:00:00,94.39
15/04/1998 00:00:00,94.38
20/04/1998 00:00:00,94.36
25/04/1998 00:00:00,94.34
01/05/1998 00:00:00,94.32
05/05/1998 00:00:00,94.3
10/05/1998 00:00:00,94.28
15/05/1998 00:00:00,94.26
20/05/1998 00:00:00,94.24
25/05/1998 00:00:00,94.21
01/06/1998 00:00:00,94.18
05/06/1998 00:00:00,94.15
10/06/1998 00:00:00,94.12
15/06/1998 00:00:00,94.1
20/06/1998 00:00:00,94.08
25/06/1998 00:00:00,94.06
01/07/1998 00:00:00,94.05
05/07/1998 00:00:00,94.03
10/07/1998 00:00:00,94.01
15/07/1998 00:00:00,93.98
20/07/1998 00:00:00,93.95
25/07/1998 00:00:00,93.92
01/08/1998 00:00:00,93.89
05/08/1998 00:00:00,93.84
10/08/1998 00:00:00,93.79
15/08/1998 00:00:00,93.74
20/08/1998 00:00:00,93.69
25/08/1998 00:00:00,93.65
01/09/1998 00:00:00,93.61
05/09/1998 00:00:00,93.57
10/09/1998 00:00:00,93.57
15/09/1998 00:00:00,93.56
20/09/1998 00:00:00,93.56
25/09/1998 00:00:00,93.55
01/10/1998 00:00:00,93.57
05/10/1998 00:00:00,93.59
10/10/1998 00:00:00,93.61
15/10/1998 00:00:00,93.63
20/10/1998 00:00:00,93.66
25/10/1998 00:00:00,93.68
01/11/1998 00:00:00,93.72
05/11/1998 00:00:00,93.76
10/11/1998 00:00:00,93.8
15/11/1998 00:00:00,93.84
20/11/1998 00:00:00,93.88
25/11/1998 00:00:00,93.92
01/12/1998 00:00:00,93.96
05/12/1998 00:00:00,93.98
10/12/1998 00:00:00,94.0
15/12/1998 00:00:00,94.03
20/12/1998 00:00:00,94.06
25/12/1998 00:00:00,94.08
01/01/1999 00:00:00,94.11
05/01/1999 00:00:00,94.13
10/01/1999 00:00:00,94.17
15/01/1999 00:00:00,94.2
20/01/1999 00:00:00,94.22
25/01/1999 00:00:00,94.28
01/02/1999 00:00:00,94.35
05/02/1999 00:00:00,94.32
10/02/1999 00:00:00,94.39
15/02/1999 00:00:00,94.46
20/02/1999 00:00:00,94.53
25/02/1999 00:00:00,94.6
01/03/1999 00:00:00,94.67
05/03/1999 00:00:00,94.74
10/03/1999 00:00:00,94.83
15/03/1999 00:00:00,94.86
20/03/1999 00:00:00,94.89
25/03/1999 00:00:00,94.9
01/04/1999 00:00:00,94.91
05/04/1999 00:00:00,94.95
10/04/1999 00:00:00,94.98
15/04/1999 00:00:00,95.01
20/04/1999 00:00:00,95.04
25/04/1999 00:00:00,95.07
01/05/1999 00:00:00,95.11
05/05/1999 00:00:00,95.13
10/05/1999 00:00:00,95.1
15/05/1999 00:00:00,95.05
20/05/1999 00:00:00,94.99
25/05/1999 00:00:00,94.93
01/06/1999 00:00:00,94.87
05/06/1999 00:00:00,94.8
10/06/1999 00:00:00,94.73
15/06/1999 00:00:00,94.66
20/06/1999 00:00:00,94.63
25/06/1999 00:00:00,94.61
01/07/1999 00:00:00,94.64
05/07/1999 00:00:00,94.66
10/07/1999 00:00:00,94.73
15/07/1999 00:00:00,95.69
20/07/1999 00:00:00,95.67
25/07/1999 00:00:00,95.54
01/08/1999 00:00:00,95.41
05/08/1999 00:00:00,95.33
10/08/1999 00:00:00,95.24
15/08/1999 00:00:00,95.15
20/08/1999 00:00:00,95.06
25/08/1999 00:00:00,94.97
01/09/1999 00:00:00,94.88
05/09/1999 00:00:00,94.82
10/09/1999 00:00:00,94.75
15/09/1999 00:00:00,94.68
20/09/1999 00:00:00,94.61
25/09/1999 00:00:00,94.54
01/10/1999 00:00:00,94.47
05/10/1999 00:00:00,94.4
10/10/1999 00:00:00,94.36
15/10/1999 00:00:00,94.32
20/10/1999 00:00:00,94.27
25/10/1999 00:00:00,94.22
01/11/1999 00:00:00,94.17
05/11/1999 00:00:00,94.13
10/11/1999 00:00:00,94.11
15/11/1999 00:00:00,94.1
20/11/1999 00:00:00,94.09
25/11/1999 00:00:00,94.08
01/12/1999 00:00:00,94.07
05/12/1999 00:00:00,94.06
10/12/1999 00:00:00,94.05
15/12/1999 00:00:00,94.07
20/12/1999 00:00:00,94.1
25/12/1999 00:00:00,94.19
01/01/2000 00:00:00,94.26
05/01/2000 00:00:00,94.34
10/01/2000 00:00:00,94.43
15/01/2000 00:00:00,94.44
20/01/2000 00:00:00,94.45
25/01/2000 00:00:00,94.46
01/02/2000 00:00:00,94.48
05/02/2000 00:00:00,94.5
10/02/2000 00:00:00,94.54
15/02/2000 00:00:00,94.59
20/02/2000 00:00:00,94.64
25/02/2000 00:00:00,94.69
01/03/2000 00:00:00,94.74
05/03/2000 00:00:00,94.8
10/03/2000 00:00:00,94.85
15/03/2000 00:00:00,94.91
20/03/2000 00:00:00,94.95
25/03/2000 00:00:00,94.98
01/04/2000 00:00:00,95.0
05/04/2000 00:00:00,95.06
10/04/2000 00:00:00,95.11
15/04/2000 00:00:00,95.05
20/04/2000 00:00:00,94.99
25/04/2000 00:00:00,94.93
01/05/2000 00:00:00,94.87
05/05/2000 00:00:00,94.78
10/05/2000 00:00:00,94.75
15/05/2000 00:00:00,94.7
20/05/2000 00:00:00,94.65
25/05/2000 00:00:00,94.6
01/06/2000 00:00:00,94.54
05/06/2000 00:00:00,94.49
10/06/2000 00:00:00,94.44
15/06/2000 00:00:00,94.39
20/06/2000 00:00:00,94.34
25/06/2000 00:00:00,94.29
01/07/2000 00:00:00,94.24
05/07/2000 00:00:00,94.19
10/07/2000 00:00:00,94.15
15/07/2000 00:00:00,94.11
20/07/2000 00:00:00,94.07
25/07/2000 00:00:00,94.05
01/08/2000 00:00:00,93.98
05/08/2000 00:00:00,93.93
10/08/2000 00:00:00,93.87
15/08/2000 00:00:00,93.84
20/08/2000 00:00:00,93.81
25/08/2000 00:00:00,93.77
01/09/2000 00:00:00,93.73
05/09/2000 00:00:00,93.69
10/09/2000 00:00:00,93.67
15/09/2000 00:00:00,93.65
20/09/2000 00:00:00,93.63
25/09/2000 00:00:00,93.61
01/11/2000 00:00:00,93.48
05/11/2000 00:00:00,93.46
10/11/2000 00:00:00,93.45
15/11/2000 00:00:00,93.44
20/11/2000 00:00:00,93.43
25/11/2000 00:00:00,92.42
01/12/2000 00:00:00,93.4
05/12/2000 00:00:00,93.39
10/12/2000 00:00:00,93.39
15/12/2000 00:00:00,93.38
20/12/2000 00:00:00,93.37
25/12/2000 00:00:00,93.38
01/01/2001 00:00:00,93.38
05/01/2001 00:00:00,93.38
10/01/2001 00:00:00,93.39
15/01/2001 00:00:00,93.4
20/01/2001 00:00:00,93.41
25/01/2001 00:00:00,93.42
01/02/2001 00:00:00,93.43
05/02/2001 00:00:00,93.44
10/02/2001 00:00:00,93.44
15/02/2001 00:00:00,93.45
20/02/2001 00:00:00,93.46
25/02/2001 00:00:00,93.47
01/03/2001 00:00:00,93.48
05/03/2001 00:00:00,93.49
10/03/2001 00:00:00,93.51
15/03/2001 00:00:00,93.53
20/03/2001 00:00:00,93.56
25/03/2001 00:00:00,93.59
01/04/2001 00:00:00,93.62
05/04/2001 00:00:00,93.63
10/04/2001 00:00:00,93.64
15/04/2001 00:00:00,93.65
20/04/2001 00:00:00,93.75
25/04/2001 00:00:00,93.9
01/05/2001 00:00:00,94.05
05/05/2001 00:00:00,94.2
10/05/2001 00:00:00,94.2
15/05/2001 00:00:00,94.21
20/05/2001 00:00:00,94.22
25/05/2001 00:00:00,94.23
01/06/2001 00:00:00,94.24
05/06/2001 00:00:00,94.25
10/06/2001 00:00:00,94.22
15/06/2001 00:00:00,94.19
20/06/2001 00:00:00,94.17
25/06/2001 00:00:00,94.15
01/07/2001 00:00:00,94.12
05/07/2001 00:00:00,94.1
10/07/2001 00:00:00,94.08
15/07/2001 00:00:00,94.05
20/07/2001 00:00:00,94.01
25/07/2001 00:00:00,93.97
01/08/2001 00:00:00,93.93
05/08/2001 00:00:00,93.9
