Datum,1NP891
30/08/1962 00:00:00,72.41
10/09/1962 00:00:00,72.37
20/09/1962 00:00:00,72.32
30/09/1962 00:00:00,72.29
10/10/1962 00:00:00,72.26
20/10/1962 00:00:00,72.23
30/10/1962 00:00:00,72.2
10/11/1962 00:00:00,72.16
20/11/1962 00:00:00,72.13
30/11/1962 00:00:00,72.1
10/12/1962 00:00:00,72.07
20/12/1962 00:00:00,72.02
30/12/1962 00:00:00,72.01
10/01/1963 00:00:00,71.99
20/01/1963 00:00:00,71.97
30/01/1963 00:00:00,71.95
10/02/1963 00:00:00,71.94
20/02/1963 00:00:00,72.0
28/02/1963 00:00:00,72.04
10/03/1963 00:00:00,72.09
20/03/1963 00:00:00,72.14
30/03/1963 00:00:00,72.17
10/04/1963 00:00:00,72.24
20/04/1963 00:00:00,72.27
30/04/1963 00:00:00,72.37
10/05/1963 00:00:00,72.42
20/05/1963 00:00:00,72.45
30/05/1963 00:00:00,72.49
10/06/1963 00:00:00,72.48
20/06/1963 00:00:00,72.47
30/06/1963 00:00:00,72.44
10/07/1963 00:00:00,72.4
20/07/1963 00:00:00,72.36
30/07/1963 00:00:00,72.32
10/08/1963 00:00:00,72.36
20/08/1963 00:00:00,72.24
30/08/1963 00:00:00,72.2
10/09/1963 00:00:00,72.18
20/09/1963 00:00:00,72.14
30/09/1963 00:00:00,72.11
10/10/1963 00:00:00,72.08
20/10/1963 00:00:00,72.05
30/10/1963 00:00:00,72.02
10/11/1963 00:00:00,71.98
20/11/1963 00:00:00,71.93
30/11/1963 00:00:00,71.92
10/12/1963 00:00:00,71.92
20/12/1963 00:00:00,71.87
30/12/1963 00:00:00,71.85
10/01/1964 00:00:00,71.82
20/01/1964 00:00:00,71.78
30/01/1964 00:00:00,71.77
10/02/1964 00:00:00,71.76
20/02/1964 00:00:00,71.73
28/02/1964 00:00:00,71.71
10/03/1964 00:00:00,71.74
20/03/1964 00:00:00,71.71
30/03/1964 00:00:00,71.66
10/04/1964 00:00:00,71.64
20/04/1964 00:00:00,71.63
30/04/1964 00:00:00,71.63
10/05/1964 00:00:00,71.62
20/05/1964 00:00:00,71.62
30/05/1964 00:00:00,71.63
10/06/1964 00:00:00,71.62
20/06/1964 00:00:00,71.62
30/06/1964 00:00:00,71.63
10/07/1964 00:00:00,71.57
20/07/1964 00:00:00,71.58
30/07/1964 00:00:00,71.56
10/08/1964 00:00:00,71.54
20/08/1964 00:00:00,71.53
30/08/1964 00:00:00,71.49
10/09/1964 00:00:00,71.54
20/09/1964 00:00:00,71.5
30/09/1964 00:00:00,71.49
10/10/1964 00:00:00,71.46
20/10/1964 00:00:00,71.47
30/10/1964 00:00:00,71.46
10/11/1964 00:00:00,71.44
20/11/1964 00:00:00,71.43
30/11/1964 00:00:00,71.42
10/12/1964 00:00:00,71.42
20/12/1964 00:00:00,71.42
30/12/1964 00:00:00,71.41
10/01/1965 00:00:00,71.41
20/01/1965 00:00:00,71.41
30/01/1965 00:00:00,71.42
10/02/1965 00:00:00,71.46
20/02/1965 00:00:00,71.47
28/02/1965 00:00:00,70.88
10/03/1965 00:00:00,71.52
20/03/1965 00:00:00,71.54
30/03/1965 00:00:00,71.58
10/04/1965 00:00:00,71.6
20/04/1965 00:00:00,71.62
30/04/1965 00:00:00,71.64
10/05/1965 00:00:00,71.66
20/05/1965 00:00:00,71.68
30/05/1965 00:00:00,71.71
10/06/1965 00:00:00,71.75
20/06/1965 00:00:00,71.81
30/06/1965 00:00:00,71.85
10/07/1965 00:00:00,71.92
20/07/1965 00:00:00,71.95
30/07/1965 00:00:00,71.98
10/08/1965 00:00:00,71.92
20/08/1965 00:00:00,72.01
30/08/1965 00:00:00,72.01
10/09/1965 00:00:00,71.99
20/09/1965 00:00:00,71.97
30/09/1965 00:00:00,71.95
10/10/1965 00:00:00,71.92
20/10/1965 00:00:00,71.9
30/10/1965 00:00:00,71.89
10/11/1965 00:00:00,71.85
20/11/1965 00:00:00,71.84
30/11/1965 00:00:00,71.82
10/12/1965 00:00:00,71.79
20/12/1965 00:00:00,71.77
30/12/1965 00:00:00,71.77
10/01/1966 00:00:00,71.79
20/01/1966 00:00:00,71.72
30/01/1966 00:00:00,71.71
10/02/1966 00:00:00,71.72
20/02/1966 00:00:00,71.8
28/02/1966 00:00:00,71.81
10/03/1966 00:00:00,71.81
20/03/1966 00:00:00,71.81
30/03/1966 00:00:00,71.83
10/04/1966 00:00:00,71.87
20/04/1966 00:00:00,71.86
30/04/1966 00:00:00,71.87
10/05/1966 00:00:00,71.88
20/05/1966 00:00:00,71.89
30/05/1966 00:00:00,71.9
10/06/1966 00:00:00,71.94
20/06/1966 00:00:00,71.95
30/06/1966 00:00:00,71.97
10/07/1966 00:00:00,71.98
20/07/1966 00:00:00,71.98
30/07/1966 00:00:00,71.96
10/08/1966 00:00:00,71.94
20/08/1966 00:00:00,71.91
30/08/1966 00:00:00,71.91
10/09/1966 00:00:00,71.9
20/09/1966 00:00:00,71.88
30/09/1966 00:00:00,71.86
10/10/1966 00:00:00,71.84
20/10/1966 00:00:00,71.82
30/10/1966 00:00:00,71.81
10/11/1966 00:00:00,71.79
20/11/1966 00:00:00,71.88
30/11/1966 00:00:00,71.76
10/12/1966 00:00:00,71.74
20/12/1966 00:00:00,71.73
30/12/1966 00:00:00,71.71
10/01/1967 00:00:00,71.7
20/01/1967 00:00:00,71.69
30/01/1967 00:00:00,71.7
10/02/1967 00:00:00,72.01
20/02/1967 00:00:00,71.99
28/02/1967 00:00:00,72.0
10/03/1967 00:00:00,71.97
20/03/1967 00:00:00,71.96
30/03/1967 00:00:00,71.94
10/04/1967 00:00:00,71.7
20/04/1967 00:00:00,71.73
30/04/1967 00:00:00,71.75
10/05/1967 00:00:00,71.77
20/05/1967 00:00:00,71.79
30/05/1967 00:00:00,71.86
10/06/1967 00:00:00,71.91
20/06/1967 00:00:00,71.94
30/06/1967 00:00:00,71.97
10/07/1967 00:00:00,71.69
20/07/1967 00:00:00,71.68
30/07/1967 00:00:00,71.68
10/08/1967 00:00:00,71.68
20/08/1967 00:00:00,71.68
30/08/1967 00:00:00,71.69
10/09/1967 00:00:00,71.9
20/09/1967 00:00:00,71.9
30/09/1967 00:00:00,71.88
10/10/1967 00:00:00,71.86
20/10/1967 00:00:00,71.84
30/10/1967 00:00:00,71.82
10/11/1967 00:00:00,71.76
20/11/1967 00:00:00,71.77
30/11/1967 00:00:00,71.76
10/12/1967 00:00:00,71.73
20/12/1967 00:00:00,71.71
30/12/1967 00:00:00,71.7
10/01/1968 00:00:00,71.69
20/01/1968 00:00:00,71.67
30/01/1968 00:00:00,71.66
10/02/1968 00:00:00,71.69
20/02/1968 00:00:00,71.7
28/02/1968 00:00:00,71.72
10/03/1968 00:00:00,71.74
20/03/1968 00:00:00,71.73
30/03/1968 00:00:00,71.75
10/04/1968 00:00:00,71.76
20/04/1968 00:00:00,71.76
30/04/1968 00:00:00,71.75
10/05/1968 00:00:00,71.73
20/05/1968 00:00:00,71.74
30/05/1968 00:00:00,71.73
10/06/1968 00:00:00,71.7
20/06/1968 00:00:00,71.7
30/06/1968 00:00:00,71.66
10/07/1968 00:00:00,71.64
20/07/1968 00:00:00,71.62
30/07/1968 00:00:00,71.61
10/08/1968 00:00:00,71.61
20/08/1968 00:00:00,71.58
30/08/1968 00:00:00,71.57
10/09/1968 00:00:00,71.57
20/09/1968 00:00:00,71.54
30/09/1968 00:00:00,71.52
10/10/1968 00:00:00,71.5
20/10/1968 00:00:00,71.49
30/10/1968 00:00:00,71.47
10/11/1968 00:00:00,71.45
20/11/1968 00:00:00,71.42
30/11/1968 00:00:00,71.43
10/12/1968 00:00:00,71.41
20/12/1968 00:00:00,71.4
30/12/1968 00:00:00,71.39
10/01/1969 00:00:00,71.38
20/01/1969 00:00:00,71.36
30/01/1969 00:00:00,71.35
10/02/1969 00:00:00,71.34
20/02/1969 00:00:00,71.36
28/02/1969 00:00:00,71.35
10/03/1969 00:00:00,71.36
20/03/1969 00:00:00,71.37
30/03/1969 00:00:00,71.37
10/04/1969 00:00:00,71.38
20/04/1969 00:00:00,71.38
30/04/1969 00:00:00,71.4
10/05/1969 00:00:00,71.41
20/05/1969 00:00:00,71.41
30/05/1969 00:00:00,71.42
10/06/1969 00:00:00,71.43
20/06/1969 00:00:00,71.55
30/06/1969 00:00:00,71.58
10/07/1969 00:00:00,71.61
20/07/1969 00:00:00,71.62
30/07/1969 00:00:00,71.63
10/08/1969 00:00:00,71.65
20/08/1969 00:00:00,71.67
30/08/1969 00:00:00,71.65
10/09/1969 00:00:00,71.64
20/09/1969 00:00:00,71.62
30/09/1969 00:00:00,71.59
10/10/1969 00:00:00,71.58
20/10/1969 00:00:00,71.57
30/10/1969 00:00:00,71.55
10/11/1969 00:00:00,71.53
20/11/1969 00:00:00,71.52
30/11/1969 00:00:00,71.51
10/12/1969 00:00:00,71.51
20/12/1969 00:00:00,71.5
30/12/1969 00:00:00,71.49
10/01/1970 00:00:00,71.47
20/01/1970 00:00:00,71.46
30/01/1970 00:00:00,71.45
10/02/1970 00:00:00,71.5
20/02/1970 00:00:00,71.55
28/02/1970 00:00:00,71.58
10/03/1970 00:00:00,71.64
20/03/1970 00:00:00,71.69
30/03/1970 00:00:00,71.68
10/04/1970 00:00:00,71.81
20/04/1970 00:00:00,71.89
30/04/1970 00:00:00,72.02
10/05/1970 00:00:00,72.13
20/05/1970 00:00:00,72.25
30/05/1970 00:00:00,72.32
10/06/1970 00:00:00,72.62
20/06/1970 00:00:00,72.78
30/06/1970 00:00:00,72.9
10/07/1970 00:00:00,72.95
20/07/1970 00:00:00,73.01
30/07/1970 00:00:00,73.02
10/08/1970 00:00:00,73.01
20/08/1970 00:00:00,72.97
30/08/1970 00:00:00,72.93
10/09/1970 00:00:00,72.89
20/09/1970 00:00:00,72.8
30/09/1970 00:00:00,72.79
10/10/1970 00:00:00,72.72
20/10/1970 00:00:00,72.69
30/10/1970 00:00:00,72.65
10/11/1970 00:00:00,72.6
20/11/1970 00:00:00,72.58
30/11/1970 00:00:00,72.55
10/12/1970 00:00:00,72.51
20/12/1970 00:00:00,72.5
30/12/1970 00:00:00,72.46
10/01/1971 00:00:00,72.44
20/01/1971 00:00:00,72.42
30/01/1971 00:00:00,72.41
10/02/1971 00:00:00,72.38
20/02/1971 00:00:00,72.38
28/02/1971 00:00:00,72.39
10/03/1971 00:00:00,72.39
20/03/1971 00:00:00,72.43
30/03/1971 00:00:00,72.39
10/04/1971 00:00:00,72.62
20/04/1971 00:00:00,72.61
30/04/1971 00:00:00,72.68
10/05/1971 00:00:00,72.68
20/05/1971 00:00:00,72.67
30/05/1971 00:00:00,72.69
10/06/1971 00:00:00,72.66
20/06/1971 00:00:00,72.63
30/06/1971 00:00:00,72.59
10/07/1971 00:00:00,72.59
20/07/1971 00:00:00,72.53
30/07/1971 00:00:00,72.5
10/08/1971 00:00:00,72.44
20/08/1971 00:00:00,72.46
30/08/1971 00:00:00,72.37
10/09/1971 00:00:00,72.33
20/09/1971 00:00:00,72.3
30/09/1971 00:00:00,72.26
10/10/1971 00:00:00,72.2
20/10/1971 00:00:00,72.19
30/10/1971 00:00:00,72.15
10/11/1971 00:00:00,72.16
20/11/1971 00:00:00,72.18
30/11/1971 00:00:00,72.1
10/12/1971 00:00:00,72.08
20/12/1971 00:00:00,72.03
30/12/1971 00:00:00,72.0
10/01/1972 00:00:00,71.98
20/01/1972 00:00:00,71.94
30/01/1972 00:00:00,71.91
10/02/1972 00:00:00,71.89
20/02/1972 00:00:00,71.85
28/02/1972 00:00:00,71.83
10/03/1972 00:00:00,71.82
20/03/1972 00:00:00,71.79
30/03/1972 00:00:00,71.77
10/04/1972 00:00:00,71.74
20/04/1972 00:00:00,71.73
30/04/1972 00:00:00,71.71
10/05/1972 00:00:00,71.69
20/05/1972 00:00:00,71.68
30/05/1972 00:00:00,71.65
10/06/1972 00:00:00,71.64
20/06/1972 00:00:00,71.62
30/06/1972 00:00:00,71.59
10/07/1972 00:00:00,71.64
20/07/1972 00:00:00,71.59
30/07/1972 00:00:00,71.55
10/08/1972 00:00:00,71.53
20/08/1972 00:00:00,71.52
30/08/1972 00:00:00,71.5
10/09/1972 00:00:00,71.49
20/09/1972 00:00:00,71.48
30/09/1972 00:00:00,71.46
10/10/1972 00:00:00,71.45
20/10/1972 00:00:00,71.45
30/10/1972 00:00:00,71.46
10/11/1972 00:00:00,71.44
20/11/1972 00:00:00,71.44
30/11/1972 00:00:00,71.44
10/12/1972 00:00:00,71.43
20/12/1972 00:00:00,71.43
30/12/1972 00:00:00,71.43
10/01/1973 00:00:00,71.43
20/01/1973 00:00:00,71.43
30/01/1973 00:00:00,71.43
10/02/1973 00:00:00,71.43
20/02/1973 00:00:00,71.43
28/02/1973 00:00:00,71.43
10/03/1973 00:00:00,71.82
20/03/1973 00:00:00,71.93
30/03/1973 00:00:00,71.75
10/04/1973 00:00:00,71.44
20/04/1973 00:00:00,71.44
30/04/1973 00:00:00,71.45
10/05/1973 00:00:00,71.48
20/05/1973 00:00:00,71.52
30/05/1973 00:00:00,71.52
10/06/1973 00:00:00,71.52
20/06/1973 00:00:00,71.55
30/06/1973 00:00:00,71.57
10/07/1973 00:00:00,71.58
20/07/1973 00:00:00,71.57
30/07/1973 00:00:00,71.58
10/08/1973 00:00:00,71.6
20/08/1973 00:00:00,71.55
30/08/1973 00:00:00,71.52
10/09/1973 00:00:00,71.51
20/09/1973 00:00:00,71.5
30/09/1973 00:00:00,71.49
10/10/1973 00:00:00,71.47
20/10/1973 00:00:00,71.45
30/10/1973 00:00:00,71.43
10/11/1973 00:00:00,71.42
20/11/1973 00:00:00,71.4
30/11/1973 00:00:00,71.4
10/12/1973 00:00:00,71.4
20/12/1973 00:00:00,71.37
30/12/1973 00:00:00,71.36
10/01/1974 00:00:00,71.35
20/01/1974 00:00:00,71.34
30/01/1974 00:00:00,71.33
10/02/1974 00:00:00,71.32
20/02/1974 00:00:00,71.32
28/02/1974 00:00:00,71.31
10/03/1974 00:00:00,71.3
20/03/1974 00:00:00,71.29
30/03/1974 00:00:00,71.29
10/04/1974 00:00:00,71.28
20/04/1974 00:00:00,71.28
30/04/1974 00:00:00,71.28
10/05/1974 00:00:00,71.27
20/05/1974 00:00:00,71.26
30/05/1974 00:00:00,71.26
10/06/1974 00:00:00,71.26
20/06/1974 00:00:00,71.28
30/06/1974 00:00:00,71.28
10/07/1974 00:00:00,71.28
20/07/1974 00:00:00,71.28
30/07/1974 00:00:00,71.29
10/08/1974 00:00:00,71.28
20/08/1974 00:00:00,71.27
30/08/1974 00:00:00,71.26
10/09/1974 00:00:00,71.26
20/09/1974 00:00:00,71.25
30/09/1974 00:00:00,71.26
10/10/1974 00:00:00,71.24
20/10/1974 00:00:00,71.24
30/10/1974 00:00:00,71.25
10/11/1974 00:00:00,71.27
20/11/1974 00:00:00,71.28
30/11/1974 00:00:00,71.3
10/12/1974 00:00:00,71.32
20/12/1974 00:00:00,71.33
30/12/1974 00:00:00,71.42
10/01/1975 00:00:00,71.43
20/01/1975 00:00:00,71.52
30/01/1975 00:00:00,71.55
10/02/1975 00:00:00,71.59
20/02/1975 00:00:00,71.62
28/02/1975 00:00:00,71.65
10/03/1975 00:00:00,71.66
20/03/1975 00:00:00,71.68
30/03/1975 00:00:00,71.69
10/04/1975 00:00:00,71.7
20/04/1975 00:00:00,71.7
30/04/1975 00:00:00,71.7
10/05/1975 00:00:00,71.71
20/05/1975 00:00:00,71.72
30/05/1975 00:00:00,71.73
10/06/1975 00:00:00,71.76
20/06/1975 00:00:00,71.86
30/06/1975 00:00:00,72.0
10/07/1975 00:00:00,72.18
20/07/1975 00:00:00,72.34
30/07/1975 00:00:00,72.52
10/08/1975 00:00:00,72.58
20/08/1975 00:00:00,72.65
30/08/1975 00:00:00,72.78
10/09/1975 00:00:00,72.91
20/09/1975 00:00:00,72.93
30/09/1975 00:00:00,72.9
10/10/1975 00:00:00,72.88
20/10/1975 00:00:00,72.8
30/10/1975 00:00:00,72.77
10/11/1975 00:00:00,72.74
20/11/1975 00:00:00,72.71
30/11/1975 00:00:00,72.67
10/12/1975 00:00:00,72.63
20/12/1975 00:00:00,72.58
30/12/1975 00:00:00,72.54
10/01/1977 00:00:00,72.06
20/01/1977 00:00:00,72.02
30/01/1977 00:00:00,72.0
10/02/1977 00:00:00,72.01
20/02/1977 00:00:00,72.15
28/02/1977 00:00:00,72.18
10/03/1977 00:00:00,72.28
20/03/1977 00:00:00,72.26
30/03/1977 00:00:00,72.27
10/04/1977 00:00:00,72.31
20/04/1977 00:00:00,72.39
30/04/1977 00:00:00,72.47
10/05/1977 00:00:00,72.52
20/05/1977 00:00:00,72.55
30/05/1977 00:00:00,72.57
10/06/1977 00:00:00,72.56
20/06/1977 00:00:00,72.55
30/06/1977 00:00:00,72.52
10/07/1977 00:00:00,72.48
20/07/1977 00:00:00,72.45
30/07/1977 00:00:00,72.42
10/08/1977 00:00:00,72.37
20/08/1977 00:00:00,72.39
30/08/1977 00:00:00,72.31
10/09/1977 00:00:00,72.26
20/09/1977 00:00:00,72.28
30/09/1977 00:00:00,72.2
10/10/1977 00:00:00,71.75
20/10/1977 00:00:00,72.12
30/10/1977 00:00:00,72.09
10/11/1977 00:00:00,72.08
20/11/1977 00:00:00,72.0
30/11/1977 00:00:00,72.02
10/12/1977 00:00:00,71.97
20/12/1977 00:00:00,71.95
30/12/1977 00:00:00,71.94
10/01/1978 00:00:00,71.9
20/01/1978 00:00:00,71.9
30/01/1978 00:00:00,71.87
10/02/1978 00:00:00,71.84
20/02/1978 00:00:00,71.91
28/02/1978 00:00:00,71.95
10/03/1978 00:00:00,72.01
20/03/1978 00:00:00,72.02
30/03/1978 00:00:00,72.05
10/04/1978 00:00:00,72.07
20/04/1978 00:00:00,72.09
30/04/1978 00:00:00,72.05
10/05/1978 00:00:00,72.11
20/05/1978 00:00:00,72.13
30/05/1978 00:00:00,72.16
10/06/1978 00:00:00,72.2
20/06/1978 00:00:00,72.23
30/06/1978 00:00:00,72.27
10/07/1978 00:00:00,72.29
20/07/1978 00:00:00,72.37
30/07/1978 00:00:00,72.4
10/08/1978 00:00:00,72.33
20/08/1978 00:00:00,72.28
30/08/1978 00:00:00,72.25
10/09/1978 00:00:00,72.24
20/09/1978 00:00:00,72.21
30/09/1978 00:00:00,72.18
10/10/1978 00:00:00,72.15
20/10/1978 00:00:00,72.13
30/10/1978 00:00:00,72.1
10/11/1978 00:00:00,72.1
20/11/1978 00:00:00,72.03
30/11/1978 00:00:00,72.02
10/12/1978 00:00:00,71.98
20/12/1978 00:00:00,71.97
30/12/1978 00:00:00,71.94
10/01/1979 00:00:00,71.92
20/01/1979 00:00:00,71.91
30/01/1979 00:00:00,71.94
10/02/1979 00:00:00,71.94
20/02/1979 00:00:00,72.01
28/02/1979 00:00:00,72.03
10/03/1979 00:00:00,72.03
20/03/1979 00:00:00,72.04
30/03/1979 00:00:00,72.04
10/04/1979 00:00:00,72.05
20/04/1979 00:00:00,72.05
30/04/1979 00:00:00,72.05
10/05/1979 00:00:00,72.04
20/05/1979 00:00:00,72.04
30/05/1979 00:00:00,72.05
10/06/1979 00:00:00,72.02
20/06/1979 00:00:00,72.03
30/06/1979 00:00:00,72.02
10/07/1979 00:00:00,72.03
20/07/1979 00:00:00,72.03
30/07/1979 00:00:00,72.01
10/08/1979 00:00:00,72.0
20/08/1979 00:00:00,71.98
30/08/1979 00:00:00,71.97
10/09/1979 00:00:00,71.95
20/09/1979 00:00:00,71.91
30/09/1979 00:00:00,71.9
10/10/1979 00:00:00,71.87
20/10/1979 00:00:00,71.87
30/10/1979 00:00:00,71.84
10/11/1979 00:00:00,71.83
20/11/1979 00:00:00,71.8
30/11/1979 00:00:00,71.79
10/12/1979 00:00:00,71.76
20/12/1979 00:00:00,71.75
30/12/1979 00:00:00,71.8
10/01/1980 00:00:00,71.72
20/01/1980 00:00:00,71.73
30/01/1980 00:00:00,71.7
10/02/1980 00:00:00,71.76
20/02/1980 00:00:00,71.78
28/02/1980 00:00:00,71.82
10/03/1980 00:00:00,71.82
20/03/1980 00:00:00,71.83
30/03/1980 00:00:00,71.84
10/04/1980 00:00:00,71.85
20/04/1980 00:00:00,71.86
30/04/1980 00:00:00,71.86
10/05/1980 00:00:00,71.87
20/05/1980 00:00:00,71.9
30/05/1980 00:00:00,71.94
10/06/1980 00:00:00,71.98
20/06/1980 00:00:00,72.03
30/06/1980 00:00:00,72.05
10/07/1980 00:00:00,72.07
20/07/1980 00:00:00,72.1
30/07/1980 00:00:00,72.1
10/08/1980 00:00:00,72.07
20/08/1980 00:00:00,72.1
30/08/1980 00:00:00,72.03
10/09/1980 00:00:00,72.01
20/09/1980 00:00:00,71.97
30/09/1980 00:00:00,71.99
10/10/1980 00:00:00,71.92
20/10/1980 00:00:00,71.91
30/10/1980 00:00:00,71.9
10/11/1980 00:00:00,72.0
20/11/1980 00:00:00,71.84
30/11/1980 00:00:00,71.82
10/12/1980 00:00:00,71.8
20/12/1980 00:00:00,71.8
30/12/1980 00:00:00,71.82
10/01/1981 00:00:00,71.85
20/01/1981 00:00:00,71.87
30/01/1981 00:00:00,71.86
10/02/1981 00:00:00,71.9
20/02/1981 00:00:00,71.9
28/02/1981 00:00:00,71.9
10/03/1981 00:00:00,71.92
20/03/1981 00:00:00,71.98
30/03/1981 00:00:00,72.1
10/04/1981 00:00:00,72.17
20/04/1981 00:00:00,72.23
30/04/1981 00:00:00,72.28
10/05/1981 00:00:00,72.35
20/05/1981 00:00:00,72.39
30/05/1981 00:00:00,72.42
10/06/1981 00:00:00,72.44
20/06/1981 00:00:00,72.47
30/06/1981 00:00:00,72.48
10/07/1981 00:00:00,72.48
20/07/1981 00:00:00,72.45
30/07/1981 00:00:00,72.41
10/08/1981 00:00:00,72.37
20/08/1981 00:00:00,72.36
30/08/1981 00:00:00,72.35
10/09/1981 00:00:00,72.26
20/09/1981 00:00:00,72.29
30/09/1981 00:00:00,72.29
10/10/1981 00:00:00,72.16
20/10/1981 00:00:00,72.13
30/10/1981 00:00:00,72.1
10/11/1981 00:00:00,72.08
20/11/1981 00:00:00,72.07
30/11/1981 00:00:00,72.07
10/12/1981 00:00:00,72.05
20/12/1981 00:00:00,72.07
30/12/1981 00:00:00,72.16
10/01/1982 00:00:00,72.21
20/01/1982 00:00:00,72.24
30/01/1982 00:00:00,72.26
10/02/1982 00:00:00,72.28
20/02/1982 00:00:00,72.28
28/02/1982 00:00:00,72.29
10/03/1982 00:00:00,72.28
20/03/1982 00:00:00,72.26
30/03/1982 00:00:00,72.25
10/04/1982 00:00:00,72.25
20/04/1982 00:00:00,72.26
30/04/1982 00:00:00,72.27
10/05/1982 00:00:00,72.24
20/05/1982 00:00:00,72.24
30/05/1982 00:00:00,72.2
10/06/1982 00:00:00,72.18
20/06/1982 00:00:00,72.32
30/06/1982 00:00:00,72.33
10/07/1982 00:00:00,72.15
20/07/1982 00:00:00,72.13
30/07/1982 00:00:00,72.12
10/08/1982 00:00:00,72.14
20/08/1982 00:00:00,72.13
30/08/1982 00:00:00,72.12
10/09/1982 00:00:00,72.1
20/09/1982 00:00:00,72.07
30/09/1982 00:00:00,72.04
10/10/1982 00:00:00,72.02
20/10/1982 00:00:00,72.0
30/10/1982 00:00:00,71.97
10/11/1982 00:00:00,71.95
20/11/1982 00:00:00,71.92
30/11/1982 00:00:00,71.91
10/12/1982 00:00:00,71.87
20/12/1982 00:00:00,71.85
30/12/1982 00:00:00,71.82
10/01/1983 00:00:00,71.81
20/01/1983 00:00:00,71.8
30/01/1983 00:00:00,71.78
10/02/1983 00:00:00,71.76
20/02/1983 00:00:00,71.75
28/02/1983 00:00:00,71.75
10/03/1983 00:00:00,71.71
20/03/1983 00:00:00,71.69
30/03/1983 00:00:00,71.68
10/04/1983 00:00:00,71.67
20/04/1983 00:00:00,71.65
30/04/1983 00:00:00,71.65
10/05/1983 00:00:00,71.61
20/05/1983 00:00:00,71.67
30/05/1983 00:00:00,71.58
10/06/1983 00:00:00,71.56
20/06/1983 00:00:00,71.56
30/06/1983 00:00:00,71.54
10/07/1983 00:00:00,71.54
20/07/1983 00:00:00,71.53
30/07/1983 00:00:00,71.51
10/08/1983 00:00:00,71.49
20/08/1983 00:00:00,71.47
30/08/1983 00:00:00,71.47
10/09/1983 00:00:00,71.43
20/09/1983 00:00:00,71.42
30/09/1983 00:00:00,71.41
10/10/1983 00:00:00,71.39
20/10/1983 00:00:00,71.37
30/10/1983 00:00:00,71.36
10/11/1983 00:00:00,71.33
20/11/1983 00:00:00,71.31
30/11/1983 00:00:00,71.31
10/12/1983 00:00:00,70.8
20/12/1983 00:00:00,70.8
30/12/1983 00:00:00,71.26
10/01/1984 00:00:00,71.26
20/01/1984 00:00:00,71.24
30/01/1984 00:00:00,71.22
10/02/1984 00:00:00,71.21
20/02/1984 00:00:00,71.2
28/02/1984 00:00:00,71.2
10/03/1984 00:00:00,71.19
20/03/1984 00:00:00,71.18
30/03/1984 00:00:00,71.17
10/04/1984 00:00:00,71.18
20/04/1984 00:00:00,71.17
30/04/1984 00:00:00,71.18
